"GEO_ID","NAME","S2801_C01_001E","S2801_C01_001M","S2801_C01_002E","S2801_C01_002M","S2801_C01_003E","S2801_C01_003M","S2801_C01_004E","S2801_C01_004M","S2801_C01_005E","S2801_C01_005M","S2801_C01_006E","S2801_C01_006M","S2801_C01_007E","S2801_C01_007M","S2801_C01_008E","S2801_C01_008M","S2801_C01_009E","S2801_C01_009M","S2801_C01_010E","S2801_C01_010M","S2801_C01_011E","S2801_C01_011M","S2801_C01_012E","S2801_C01_012M","S2801_C01_013E","S2801_C01_013M","S2801_C01_014E","S2801_C01_014M","S2801_C01_015E","S2801_C01_015M","S2801_C01_016E","S2801_C01_016M","S2801_C01_017E","S2801_C01_017M","S2801_C01_018E","S2801_C01_018M","S2801_C01_019E","S2801_C01_019M","S2801_C01_020E","S2801_C01_020M","S2801_C01_021E","S2801_C01_021M","S2801_C01_022E","S2801_C01_022M","S2801_C01_023E","S2801_C01_023M","S2801_C01_024E","S2801_C01_024M","S2801_C01_025E","S2801_C01_025M","S2801_C01_026E","S2801_C01_026M","S2801_C01_027E","S2801_C01_027M","S2801_C01_028E","S2801_C01_028M","S2801_C01_029E","S2801_C01_029M","S2801_C01_030E","S2801_C01_030M","S2801_C01_031E","S2801_C01_031M","S2801_C02_001E","S2801_C02_001M","S2801_C02_002E","S2801_C02_002M","S2801_C02_003E","S2801_C02_003M","S2801_C02_004E","S2801_C02_004M","S2801_C02_005E","S2801_C02_005M","S2801_C02_006E","S2801_C02_006M","S2801_C02_007E","S2801_C02_007M","S2801_C02_008E","S2801_C02_008M","S2801_C02_009E","S2801_C02_009M","S2801_C02_010E","S2801_C02_010M","S2801_C02_011E","S2801_C02_011M","S2801_C02_012E","S2801_C02_012M","S2801_C02_013E","S2801_C02_013M","S2801_C02_014E","S2801_C02_014M","S2801_C02_015E","S2801_C02_015M","S2801_C02_016E","S2801_C02_016M","S2801_C02_017E","S2801_C02_017M","S2801_C02_018E","S2801_C02_018M","S2801_C02_019E","S2801_C02_019M","S2801_C02_020E","S2801_C02_020M","S2801_C02_021E","S2801_C02_021M","S2801_C02_022E","S2801_C02_022M","S2801_C02_023E","S2801_C02_023M","S2801_C02_024E","S2801_C02_024M","S2801_C02_025E","S2801_C02_025M","S2801_C02_026E","S2801_C02_026M","S2801_C02_027E","S2801_C02_027M","S2801_C02_028E","S2801_C02_028M","S2801_C02_029E","S2801_C02_029M","S2801_C02_030E","S2801_C02_030M","S2801_C02_031E","S2801_C02_031M",
"0500000US48445","Terry County, Texas","4041","221","3374","240","2421","255","136","59","3045","264","442","143","2311","233","19","19","147","85","0","21","667","157","2676","259","19","19","2657","262","2239","265","719","191","1740","232","293","97","1365","214","626","137","0","21","267","97","359","120","2257","242","12","20","1415","206","830","165","1158","180","7","9","975","183","176","100","(X)","(X)","83.5","3.8","59.9","5.7","3.4","1.5","75.4","4.8","10.9","3.4","57.2","4.8","0.5","0.5","3.6","2.1","0.0","1.0","16.5","3.8","66.2","5.1","0.5","0.5","65.8","5.2","55.4","5.4","17.8","4.6","43.1","5.2","7.3","2.4","33.8","5.1","(X)","(X)","0.0","6.2","42.7","13.3","57.3","13.3","(X)","(X)","0.5","0.9","62.7","6.2","36.8","6.2","(X)","(X)","0.6","0.8","84.2","8.6","15.2","8.5",
"0500000US48447","Throckmorton County, Texas","703","57","575","64","493","68","31","13","494","67","47","28","383","59","13","13","21","12","0","13","128","37","470","55","5","5","465","56","350","48","69","32","338","52","102","37","233","49","168","49","1","4","81","36","86","34","337","59","0","13","223","45","114","42","198","43","4","5","161","40","33","19","(X)","(X)","81.8","5.2","70.1","7.3","4.4","2.0","70.3","6.3","6.7","3.8","54.5","6.6","1.8","1.9","3.0","1.8","0.0","5.5","18.2","5.2","66.9","6.1","0.7","0.7","66.1","6.2","49.8","5.8","9.8","4.4","48.1","6.7","14.5","5.3","33.1","6.1","(X)","(X)","0.6","2.3","48.2","15.4","51.2","14.8","(X)","(X)","0.0","11.2","66.2","9.8","33.8","9.8","(X)","(X)","2.0","2.4","81.3","9.4","16.7","9.0",
"0500000US48449","Titus County, Texas","10694","250","8540","290","6222","326","1362","210","6892","355","1459","204","4092","318","33","34","230","87","10","17","2154","271","7193","310","109","63","7084","319","5455","325","2707","241","3519","324","1454","228","3501","319","1860","248","34","39","762","168","1064","177","5999","359","54","50","3929","303","2016","249","2835","271","21","26","2393","253","421","139","(X)","(X)","79.9","2.4","58.2","2.9","12.7","1.9","64.4","3.2","13.6","1.9","38.3","2.8","0.3","0.3","2.2","0.8","0.1","0.2","20.1","2.4","67.3","2.7","1.0","0.6","66.2","2.9","51.0","3.0","25.3","2.3","32.9","3.0","13.6","2.1","32.7","2.7","(X)","(X)","1.8","2.1","41.0","6.7","57.2","6.6","(X)","(X)","0.9","0.8","65.5","3.6","33.6","3.5","(X)","(X)","0.7","0.9","84.4","4.6","14.9","4.6",
"0500000US48451","Tom Green County, Texas","43131","703","36899","758","30480","796","3487","339","31263","742","3458","476","22383","866","307","94","5108","544","84","67","6232","498","32321","784","145","82","32176","777","22096","758","3909","447","26238","703","2740","313","10810","682","7037","497","39","37","3187","347","3811","422","21896","701","106","65","16267","686","5523","545","14198","641","0","31","12722","608","1476","309","(X)","(X)","85.6","1.1","70.7","1.5","8.1","0.8","72.5","1.2","8.0","1.1","51.9","1.8","0.7","0.2","11.8","1.2","0.2","0.2","14.4","1.1","74.9","1.5","0.3","0.2","74.6","1.5","51.2","1.6","9.1","1.0","60.8","1.4","6.4","0.7","25.1","1.5","(X)","(X)","0.6","0.5","45.3","4.1","54.2","4.1","(X)","(X)","0.5","0.3","74.3","2.2","25.2","2.3","(X)","(X)","0.0","0.3","89.6","2.1","10.4","2.1",
"0500000US48453","Travis County, Texas","458484","1695","432018","1916","393899","1915","25534","988","391308","2105","19234","1118","295153","2703","2110","352","16880","1007","177","82","26466","1201","397489","2223","983","207","396506","2187","306561","2420","37551","1511","349527","2697","19530","1055","60995","1758","52958","1515","208","89","33829","1264","18921","1154","186016","2772","577","152","152948","2753","32491","1388","219510","2365","198","80","209729","2275","9583","747","(X)","(X)","94.2","0.3","85.9","0.4","5.6","0.2","85.3","0.3","4.2","0.2","64.4","0.5","0.5","0.1","3.7","0.2","0.0","0.1","5.8","0.3","86.7","0.4","0.2","0.1","86.5","0.4","66.9","0.5","8.2","0.3","76.2","0.5","4.3","0.2","13.3","0.4","(X)","(X)","0.4","0.2","63.9","1.8","35.7","1.8","(X)","(X)","0.3","0.1","82.2","0.7","17.5","0.7","(X)","(X)","0.1","0.1","95.5","0.3","4.4","0.3",
"0500000US48455","Trinity County, Texas","5918","297","4704","311","3502","256","667","150","3798","315","577","176","2711","261","62","40","235","85","2","3","1214","191","3806","251","88","42","3718","249","2584","238","1028","175","2257","237","557","112","2112","212","1455","244","26","25","611","144","818","184","3251","311","48","29","2172","248","1031","200","1212","200","14","22","935","140","263","114","(X)","(X)","79.5","3.1","59.2","3.5","11.3","2.5","64.2","4.1","9.7","2.9","45.8","3.5","1.0","0.7","4.0","1.5","0.0","0.1","20.5","3.1","64.3","3.0","1.5","0.7","62.8","2.9","43.7","3.3","17.4","2.8","38.1","3.6","9.4","1.9","35.7","3.0","(X)","(X)","1.8","1.7","42.0","7.7","56.2","7.8","(X)","(X)","1.5","0.9","66.8","5.0","31.7","4.9","(X)","(X)","1.2","1.8","77.1","7.5","21.7","7.3",
"0500000US48457","Tyler County, Texas","7020","369","5598","387","4239","350","574","142","4681","374","618","177","3572","345","68","43","470","135","0","25","1422","224","4597","408","60","43","4537","405","3264","355","1401","223","1714","236","1150","224","2423","303","1503","231","6","8","574","145","923","200","3544","366","54","42","2359","344","1131","204","1973","266","0","25","1604","265","369","133","(X)","(X)","79.7","3.1","60.4","3.9","8.2","2.0","66.7","3.7","8.8","2.5","50.9","3.9","1.0","0.6","6.7","1.9","0.0","0.6","20.3","3.1","65.5","4.2","0.9","0.6","64.6","4.2","46.5","4.1","20.0","3.0","24.4","3.2","16.4","3.0","34.5","4.2","(X)","(X)","0.4","0.5","38.2","8.4","61.4","8.4","(X)","(X)","1.5","1.2","66.6","5.5","31.9","5.5","(X)","(X)","0.0","2.0","81.3","6.5","18.7","6.5",
"0500000US48459","Upshur County, Texas","14036","363","11921","394","9564","501","1348","206","9998","422","1274","203","6801","457","104","81","430","146","42","63","2115","290","10752","403","99","58","10653","403","8604","378","3366","367","6160","422","1256","253","3284","357","2515","323","26","25","1400","264","1089","205","6929","390","59","50","5157","387","1713","244","4592","388","14","22","4096","375","482","155","(X)","(X)","84.9","2.0","68.1","3.1","9.6","1.5","71.2","2.4","9.1","1.5","48.5","2.9","0.7","0.6","3.1","1.0","0.3","0.5","15.1","2.0","76.6","2.4","0.7","0.4","75.9","2.3","61.3","2.4","24.0","2.5","43.9","2.8","8.9","1.8","23.4","2.4","(X)","(X)","1.0","1.0","55.7","6.8","43.3","6.7","(X)","(X)","0.9","0.7","74.4","3.3","24.7","3.4","(X)","(X)","0.3","0.5","89.2","3.3","10.5","3.3",
"0500000US48461","Upton County, Texas","1305","83","1046","77","725","69","61","27","915","82","208","60","571","79","13","15","25","22","0","13","259","61","642","70","0","13","642","70","309","68","45","30","550","74","55","25","663","98","247","60","0","13","40","23","207","55","621","81","0","13","313","68","308","61","437","69","0","13","289","59","148","49","(X)","(X)","80.2","4.2","55.6","5.8","4.7","2.1","70.1","4.4","15.9","4.3","43.8","5.9","1.0","1.1","1.9","1.7","0.0","3.0","19.8","4.2","49.2","5.6","0.0","3.0","49.2","5.6","23.7","5.3","3.4","2.4","42.1","5.6","4.2","2.0","50.8","5.6","(X)","(X)","0.0","14.9","16.2","8.8","83.8","8.8","(X)","(X)","0.0","6.2","50.4","8.1","49.6","8.1","(X)","(X)","0.0","8.7","66.1","9.4","33.9","9.4",
"0500000US48463","Uvalde County, Texas","8683","268","6485","361","5365","357","749","164","5428","351","720","199","3863","403","123","106","120","72","0","25","2198","288","5619","388","69","55","5550","394","2926","333","761","242","4211","344","624","154","3064","334","2242","324","0","25","894","239","1348","255","4333","402","19","28","2812","358","1502","262","2108","289","50","47","1844","289","214","103","(X)","(X)","74.7","3.3","61.8","3.6","8.6","1.9","62.5","3.4","8.3","2.3","44.5","4.4","1.4","1.2","1.4","0.8","0.0","0.5","25.3","3.3","64.7","3.8","0.8","0.6","63.9","3.9","33.7","3.7","8.8","2.7","48.5","3.6","7.2","1.8","35.3","3.8","(X)","(X)","0.0","1.8","39.9","8.4","60.1","8.4","(X)","(X)","0.4","0.6","64.9","5.4","34.7","5.4","(X)","(X)","2.4","2.2","87.5","5.1","10.2","5.0",
"0500000US48465","Val Verde County, Texas","15429","464","12450","494","9637","475","1029","212","11109","500","1418","238","7650","533","111","58","302","144","15","18","2979","348","10731","517","3","5","10728","516","7116","479","2057","333","7952","522","778","192","4698","419","3270","382","3","5","1219","235","2048","303","7551","554","0","28","5348","490","2203","350","4608","428","0","28","4161","372","447","140","(X)","(X)","80.7","2.2","62.5","2.7","6.7","1.4","72.0","2.4","9.2","1.5","49.6","2.9","0.7","0.4","2.0","0.9","0.1","0.1","19.3","2.2","69.6","2.6","0.0","0.1","69.5","2.6","46.1","2.6","13.3","2.1","51.5","3.2","5.0","1.2","30.4","2.6","(X)","(X)","0.1","0.2","37.3","5.7","62.6","5.8","(X)","(X)","0.0","0.5","70.8","4.0","29.2","4.0","(X)","(X)","0.0","0.9","90.3","2.7","9.7","2.7",
"0500000US48467","Van Zandt County, Texas","19615","441","16450","526","13467","482","2104","252","13680","556","1902","309","9058","508","196","109","471","134","0","31","3165","384","13141","597","133","65","13008","596","9723","585","2988","328","6350","376","3998","413","6474","482","3112","374","14","22","1213","224","1885","271","10239","525","59","39","6400","508","3780","404","6264","390","60","53","5395","392","809","232","(X)","(X)","83.9","1.9","68.7","2.1","10.7","1.3","69.7","2.4","9.7","1.5","46.2","2.4","1.0","0.6","2.4","0.7","0.0","0.2","16.1","1.9","67.0","2.4","0.7","0.3","66.3","2.4","49.6","2.6","15.2","1.6","32.4","1.8","20.4","2.0","33.0","2.4","(X)","(X)","0.4","0.7","39.0","5.2","60.6","5.2","(X)","(X)","0.6","0.4","62.5","3.6","36.9","3.6","(X)","(X)","1.0","0.8","86.1","3.6","12.9","3.5",
"0500000US48469","Victoria County, Texas","32544","523","27559","532","21298","549","2274","340","24148","585","3308","429","16406","591","257","118","2015","336","110","68","4985","419","22669","574","151","74","22518","579","12730","647","2582","315","17670","633","2777","342","9875","649","5124","474","43","38","1813","330","3268","384","15029","736","56","43","9514","569","5459","599","12391","600","52","48","11191","605","1148","235","(X)","(X)","84.7","1.2","65.4","1.8","7.0","1.0","74.2","1.5","10.2","1.3","50.4","1.7","0.8","0.4","6.2","1.0","0.3","0.2","15.3","1.2","69.7","1.8","0.5","0.2","69.2","1.8","39.1","1.9","7.9","1.0","54.3","1.9","8.5","1.0","30.3","1.8","(X)","(X)","0.8","0.8","35.4","5.2","63.8","5.2","(X)","(X)","0.4","0.3","63.3","3.1","36.3","3.1","(X)","(X)","0.4","0.4","90.3","1.9","9.3","1.9",
"0500000US48471","Walker County, Texas","21636","861","19430","844","16344","834","1023","223","17860","831","1897","341","9669","814","101","95","296","118","7","14","2206","343","16751","823","97","69","16654","831","13739","895","3622","509","11854","795","1318","240","4885","512","5633","534","18","31","3917","469","1698","304","10019","826","72","56","7364","776","2583","417","5984","536","7","14","5373","541","604","171","(X)","(X)","89.8","1.5","75.5","2.4","4.7","1.0","82.5","1.8","8.8","1.6","44.7","3.2","0.5","0.4","1.4","0.5","0.0","0.1","10.2","1.5","77.4","2.2","0.4","0.3","77.0","2.2","63.5","2.7","16.7","2.2","54.8","2.9","6.1","1.1","22.6","2.2","(X)","(X)","0.3","0.6","69.5","4.7","30.1","4.8","(X)","(X)","0.7","0.6","73.5","3.9","25.8","3.9","(X)","(X)","0.1","0.2","89.8","2.9","10.1","2.9",
"0500000US48473","Waller County, Texas","14807","422","13101","514","10136","494","905","296","11822","528","1806","345","7655","457","34","32","607","196","0","28","1706","309","10259","573","121","80","10138","568","7952","533","3073","421","5800","510","1403","249","4548","533","2296","321","35","50","1225","238","1036","252","6747","514","30","40","4080","465","2637","452","5764","423","56","54","4833","380","875","200","(X)","(X)","88.5","2.1","68.5","2.8","6.1","2.0","79.8","2.8","12.2","2.3","51.7","2.8","0.2","0.2","4.1","1.3","0.0","0.3","11.5","2.1","69.3","3.4","0.8","0.5","68.5","3.4","53.7","3.4","20.8","2.8","39.2","3.3","9.5","1.6","30.7","3.4","(X)","(X)","1.5","2.2","53.4","8.5","45.1","8.1","(X)","(X)","0.4","0.6","60.5","5.7","39.1","5.6","(X)","(X)","1.0","0.9","83.8","3.3","15.2","3.1",
"0500000US48475","Ward County, Texas","3956","159","3214","193","2574","200","267","80","2861","196","390","128","1803","173","28","29","145","63","2","5","742","121","2733","170","19","17","2714","169","1792","194","435","132","1928","199","456","120","1223","142","720","111","3","6","320","88","397","86","1569","167","16","16","1047","145","506","112","1667","152","0","21","1347","150","320","108","(X)","(X)","81.2","3.1","65.1","3.8","6.7","2.0","72.3","3.4","9.9","3.2","45.6","4.0","0.7","0.7","3.7","1.6","0.1","0.1","18.8","3.1","69.1","3.3","0.5","0.4","68.6","3.3","45.3","4.5","11.0","3.3","48.7","5.0","11.5","2.9","30.9","3.3","(X)","(X)","0.4","0.9","44.4","9.2","55.1","9.3","(X)","(X)","1.0","1.0","66.7","6.0","32.2","6.1","(X)","(X)","0.0","2.4","80.8","6.1","19.2","6.1",
"0500000US48477","Washington County, Texas","12381","562","9796","530","8536","445","1362","275","8045","574","742","236","6000","463","44","47","540","180","11","20","2585","357","8490","468","121","83","8369","467","6504","492","2152","366","4687","448","1556","265","3891","443","1935","316","36","38","841","224","1058","250","6158","566","42","46","4100","425","2016","383","4288","389","43","45","3428","396","817","213","(X)","(X)","79.1","2.6","68.9","2.6","11.0","2.3","65.0","3.0","6.0","1.8","48.5","3.0","0.4","0.4","4.4","1.4","0.1","0.2","20.9","2.6","68.6","3.0","1.0","0.7","67.6","3.0","52.5","3.2","17.4","2.8","37.9","3.3","12.6","2.3","31.4","3.0","(X)","(X)","1.9","2.0","43.5","9.1","54.7","9.0","(X)","(X)","0.7","0.7","66.6","4.9","32.7","4.8","(X)","(X)","1.0","1.0","79.9","5.0","19.1","4.8",
"0500000US48479","Webb County, Texas","73659","627","56536","743","44332","852","4631","484","49702","797","6879","619","35411","995","579","164","1671","294","39","30","17123","652","45930","885","350","107","45580","889","29412","992","4484","446","39735","886","2842","402","27729","957","18683","720","87","51","5899","566","12697","718","34851","1034","199","84","22235","856","12417","780","20125","852","64","59","17446","793","2615","436","(X)","(X)","76.8","0.8","60.2","1.2","6.3","0.7","67.5","0.9","9.3","0.8","48.1","1.4","0.8","0.2","2.3","0.4","0.1","0.1","23.2","0.8","62.4","1.2","0.5","0.1","61.9","1.2","39.9","1.3","6.1","0.6","53.9","1.2","3.9","0.6","37.6","1.2","(X)","(X)","0.5","0.3","31.6","2.8","68.0","2.8","(X)","(X)","0.6","0.2","63.8","1.9","35.6","1.8","(X)","(X)","0.3","0.3","86.7","2.0","13.0","2.0",
"0500000US48481","Wharton County, Texas","15256","327","12257","374","8913","391","1141","198","10420","386","1801","281","6849","472","336","136","1008","262","59","52","2999","299","10175","414","186","104","9989","411","6362","457","2606","293","5332","412","2014","263","5081","412","2971","314","0","28","1081","242","1890","257","7470","435","163","99","4704","445","2603","347","4815","335","23","25","4204","314","588","181","(X)","(X)","80.3","1.9","58.4","2.3","7.5","1.3","68.3","2.1","11.8","1.8","44.9","2.9","2.2","0.9","6.6","1.7","0.4","0.3","19.7","1.9","66.7","2.5","1.2","0.7","65.5","2.5","41.7","3.0","17.1","1.9","35.0","2.6","13.2","1.7","33.3","2.5","(X)","(X)","0.0","1.3","36.4","6.7","63.6","6.7","(X)","(X)","2.2","1.3","63.0","4.4","34.8","4.3","(X)","(X)","0.5","0.5","87.3","3.5","12.2","3.5",
"0500000US48483","Wheeler County, Texas","2254","96","2018","110","1605","130","158","46","1812","111","279","78","1157","112","12","11","44","21","0","19","236","58","1689","118","26","18","1663","118","979","117","188","50","1136","122","450","95","565","101","405","89","0","19","225","69","180","60","1085","125","19","17","751","100","315","75","764","113","7","8","687","114","70","28","(X)","(X)","89.5","2.6","71.2","4.7","7.0","2.0","80.4","3.1","12.4","3.4","51.3","4.7","0.5","0.5","2.0","0.9","0.0","1.8","10.5","2.6","74.9","4.3","1.2","0.8","73.8","4.3","43.4","5.0","8.3","2.3","50.4","4.9","20.0","4.2","25.1","4.3","(X)","(X)","0.0","9.4","55.6","11.7","44.4","11.7","(X)","(X)","1.8","1.5","69.2","5.7","29.0","5.7","(X)","(X)","0.9","1.1","89.9","3.9","9.2","3.7",
"0500000US48485","Wichita County, Texas","47951","768","41401","854","33487","860","3444","336","36454","836","4438","503","25152","807","299","99","1349","224","57","41","6550","439","35573","933","174","68","35399","937","24767","895","4738","453","28309","937","3898","309","12378","686","10185","643","15","19","4929","497","5241","508","23916","922","127","57","17603","766","6186","516","13850","598","32","34","12867","603","951","183","(X)","(X)","86.3","0.9","69.8","1.3","7.2","0.7","76.0","1.1","9.3","1.0","52.5","1.4","0.6","0.2","2.8","0.5","0.1","0.1","13.7","0.9","74.2","1.4","0.4","0.1","73.8","1.4","51.7","1.6","9.9","0.9","59.0","1.6","8.1","0.6","25.8","1.4","(X)","(X)","0.1","0.2","48.4","3.8","51.5","3.8","(X)","(X)","0.5","0.2","73.6","1.8","25.9","1.8","(X)","(X)","0.2","0.2","92.9","1.4","6.9","1.3",
"0500000US48487","Wilbarger County, Texas","5263","205","4320","243","3543","281","417","118","3702","258","331","138","2581","256","91","90","185","124","0","21","943","206","3621","266","0","21","3621","266","2346","283","442","130","2809","276","538","154","1642","257","1230","273","0","21","504","185","726","196","2511","323","0","21","1839","288","672","177","1522","214","0","21","1278","206","244","133","(X)","(X)","82.1","3.8","67.3","5.2","7.9","2.3","70.3","4.2","6.3","2.6","49.0","4.6","1.7","1.7","3.5","2.3","0.0","0.8","17.9","3.8","68.8","4.6","0.0","0.8","68.8","4.6","44.6","5.3","8.4","2.4","53.4","5.1","10.2","2.9","31.2","4.6","(X)","(X)","0.0","3.2","41.0","10.9","59.0","10.9","(X)","(X)","0.0","1.6","73.2","6.3","26.8","6.3","(X)","(X)","0.0","2.6","84.0","8.1","16.0","8.1",
"0500000US48489","Willacy County, Texas","5810","205","4312","240","2841","263","209","82","3941","271","901","191","2190","250","100","73","97","62","0","25","1498","220","3256","247","46","39","3210","249","2353","243","905","189","2171","239","247","83","2554","254","2096","280","0","25","820","176","1276","229","2632","279","32","29","1571","241","1029","153","1082","186","14","24","819","176","249","126","(X)","(X)","74.2","3.6","48.9","4.3","3.6","1.4","67.8","4.2","15.5","3.3","37.7","4.1","1.7","1.3","1.7","1.1","0.0","0.7","25.8","3.6","56.0","3.9","0.8","0.7","55.2","4.0","40.5","4.0","15.6","3.2","37.4","4.0","4.3","1.4","44.0","3.9","(X)","(X)","0.0","1.9","39.1","6.9","60.9","6.9","(X)","(X)","1.2","1.1","59.7","5.3","39.1","5.2","(X)","(X)","1.3","2.1","75.7","11.1","23.0","10.5",
"0500000US48491","Williamson County, Texas","174754","948","167219","1027","155989","1226","12638","878","148648","1485","5550","596","117686","1538","608","156","6264","550","32","32","7535","615","159509","1280","410","117","159099","1305","127920","1489","11970","774","139048","1344","13770","797","15245","922","11486","757","104","69","8239","651","3143","399","66570","1333","217","85","57367","1449","8986","676","96698","1287","89","49","93493","1305","3116","422","(X)","(X)","95.7","0.3","89.3","0.5","7.2","0.5","85.1","0.7","3.2","0.3","67.3","0.8","0.3","0.1","3.6","0.3","0.0","0.1","4.3","0.3","91.3","0.5","0.2","0.1","91.0","0.5","73.2","0.8","6.8","0.4","79.6","0.6","7.9","0.5","8.7","0.5","(X)","(X)","0.9","0.6","71.7","3.0","27.4","3.0","(X)","(X)","0.3","0.1","86.2","1.0","13.5","1.0","(X)","(X)","0.1","0.1","96.7","0.4","3.2","0.4",
"0500000US48493","Wilson County, Texas","15820","239","14078","304","11766","397","883","183","12733","326","1316","251","9531","369","76","52","312","100","0","28","1742","218","12911","371","109","80","12802","366","11010","388","4904","398","3849","338","4258","392","2909","331","1827","256","12","20","957","198","858","153","6262","408","69","69","4697","421","1496","231","7731","396","28","31","7148","386","555","131","(X)","(X)","89.0","1.4","74.4","2.4","5.6","1.1","80.5","1.8","8.3","1.6","60.2","2.2","0.5","0.3","2.0","0.6","0.0","0.3","11.0","1.4","81.6","2.1","0.7","0.5","80.9","2.1","69.6","2.3","31.0","2.4","24.3","2.2","26.9","2.5","18.4","2.1","(X)","(X)","0.7","1.1","52.4","6.7","47.0","6.8","(X)","(X)","1.1","1.1","75.0","3.8","23.9","3.6","(X)","(X)","0.4","0.4","92.5","1.7","7.2","1.6",
"0500000US48495","Winkler County, Texas","2572","125","2085","159","1635","147","125","68","1895","157","255","101","1192","135","1","3","130","72","0","19","487","108","1826","147","31","36","1795","147","1392","166","505","133","1083","152","280","98","746","128","481","130","11","17","159","66","311","96","1118","187","1","4","844","155","273","97","973","131","19","31","792","115","162","78","(X)","(X)","81.1","4.2","63.6","5.4","4.9","2.6","73.7","4.6","9.9","3.8","46.3","5.3","0.0","0.1","5.1","2.8","0.0","1.5","18.9","4.2","71.0","4.7","1.2","1.4","69.8","4.6","54.1","6.0","19.6","5.1","42.1","5.5","10.9","3.8","29.0","4.7","(X)","(X)","2.3","3.6","33.1","9.8","64.7","9.7","(X)","(X)","0.1","0.3","75.5","7.2","24.4","7.1","(X)","(X)","2.0","3.3","81.4","6.9","16.6","7.4",
"0500000US48497","Wise County, Texas","22080","336","19923","453","16264","573","1375","258","17831","428","2012","336","12513","502","181","84","346","100","0","31","2157","327","16846","569","162","89","16684","563","12647","552","3672","396","9768","534","3569","386","5234","510","2565","366","28","35","1417","293","1120","290","10617","588","74","40","7656","517","2887","442","8898","482","60","69","7611","468","1227","285","(X)","(X)","90.2","1.5","73.7","2.3","6.2","1.1","80.8","1.7","9.1","1.5","56.7","2.0","0.8","0.4","1.6","0.5","0.0","0.2","9.8","1.5","76.3","2.3","0.7","0.4","75.6","2.3","57.3","2.4","16.6","1.8","44.2","2.4","16.2","1.7","23.7","2.3","(X)","(X)","1.1","1.3","55.2","9.1","43.7","8.8","(X)","(X)","0.7","0.4","72.1","3.6","27.2","3.6","(X)","(X)","0.7","0.8","85.5","3.1","13.8","3.1",
"0500000US48499","Wood County, Texas","16531","455","14104","465","12269","412","1896","275","11433","496","1019","247","7998","545","113","79","230","95","15","17","2427","284","12627","444","123","76","12504","457","9296","481","2805","378","7669","416","2355","301","3904","370","3014","325","36","42","1684","272","1294","236","8345","510","49","39","6225","412","2071","312","5172","366","38","42","4595","356","539","161","(X)","(X)","85.3","1.6","74.2","2.1","11.5","1.7","69.2","2.2","6.2","1.4","48.4","3.0","0.7","0.5","1.4","0.6","0.1","0.1","14.7","1.6","76.4","2.0","0.7","0.5","75.6","2.1","56.2","2.4","17.0","2.1","46.4","2.5","14.2","1.8","23.6","2.0","(X)","(X)","1.2","1.4","55.9","6.6","42.9","6.4","(X)","(X)","0.6","0.5","74.6","3.1","24.8","3.1","(X)","(X)","0.7","0.8","88.8","3.1","10.4","3.0",
"0500000US48501","Yoakum County, Texas","2676","138","2345","191","1671","204","67","55","2168","207","206","101","1597","184","7","12","68","55","0","19","331","136","1962","196","0","19","1962","196","1707","193","236","137","1595","191","336","151","714","171","309","137","0","19","158","93","151","97","1217","212","0","19","761","163","456","176","1150","182","0","19","1043","161","107","95","(X)","(X)","87.6","5.1","62.4","6.7","2.5","2.1","81.0","6.0","7.7","3.7","59.7","6.8","0.3","0.4","2.5","2.1","0.0","1.5","12.4","5.1","73.3","6.2","0.0","1.5","73.3","6.2","63.8","6.5","8.8","5.1","59.6","6.6","12.6","5.6","26.7","6.2","(X)","(X)","0.0","12.1","51.1","21.4","48.9","21.4","(X)","(X)","0.0","3.2","62.5","11.3","37.5","11.3","(X)","(X)","0.0","3.4","90.7","7.8","9.3","7.8",
"0500000US48503","Young County, Texas","7105","259","6140","336","4983","342","818","180","5114","329","739","211","3269","322","65","40","136","76","0","21","965","227","5184","336","88","56","5096","340","3494","288","661","186","3962","348","609","154","1921","317","1127","221","45","38","456","141","626","175","3841","330","13","20","2726","325","1102","259","2137","247","30","33","1914","240","193","91","(X)","(X)","86.4","3.2","70.1","3.9","11.5","2.4","72.0","3.8","10.4","2.9","46.0","4.4","0.9","0.6","1.9","1.0","0.0","0.6","13.6","3.2","73.0","4.2","1.2","0.8","71.7","4.3","49.2","3.6","9.3","2.6","55.8","4.5","8.6","2.2","27.0","4.2","(X)","(X)","4.0","3.3","40.5","9.9","55.5","10.4","(X)","(X)","0.3","0.5","71.0","6.2","28.7","6.1","(X)","(X)","1.4","1.5","89.6","4.3","9.0","4.1",
"0500000US48505","Zapata County, Texas","4405","257","3551","286","1987","261","311","151","3120","270","942","212","1882","275","66","69","39","33","0","21","854","216","2390","243","7","11","2383","243","1174","224","172","90","1922","264","307","116","2015","290","1378","254","0","21","300","120","1078","260","2225","252","0","21","1440","234","785","225","802","171","7","11","643","160","152","82","(X)","(X)","80.6","4.7","45.1","5.4","7.1","3.4","70.8","5.1","21.4","4.7","42.7","5.7","1.5","1.6","0.9","0.7","0.0","0.9","19.4","4.7","54.3","5.4","0.2","0.3","54.1","5.4","26.7","5.2","3.9","2.0","43.6","6.1","7.0","2.6","45.7","5.4","(X)","(X)","0.0","2.9","21.8","8.9","78.2","8.9","(X)","(X)","0.0","1.8","64.7","8.6","35.3","8.6","(X)","(X)","0.9","1.4","80.2","9.6","19.0","9.6",
